age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
37,Private,133586,9th,7,Widowed,Machine-op-inspct,Other-relative,White,Female,4,1,40,United-States,<=50K
23,Private,416819,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,7,0,40,United-States,<=50K
38,Private,99304,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K
55,State-gov,221918,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,0,60,United-States,>50K
21,Private,240091,HS-grad,9,Separated,Other-service,Unmarried,White,Female,10,1,13,United-States,<=50K
28,Private,289321,HS-grad,7,Married-civ-spouse,Sales,Husband,White,Male,8,1,59,United-States,<=50K
42,Local-gov,261163,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,4,0,40,United-States,<=50K
36,Private,231209,Some-college,10,Never-married,Sales,Other-relative,White,Male,7,0,50,Peru,<=50K
54,Private,100790,10th,6,Divorced,Other-service,Not-in-family,White,Female,4,0,21,United-States,<=50K
43,Private,258620,5th-6th,3,Never-married,Farming-fishing,Own-child,Black,Male,0,0,40,Mexico,<=50K
53,Private,140703,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
36,Private,108646,12th,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,1,50,United-States,<=50K
48,Private,189064,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,9,United-States,<=50K
56,Private,235676,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,?,45563,Some-college,10,Never-married,?,Own-child,White,Female,3,0,14,United-States,<=50K
21,Private,263979,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,31,Poland,<=50K
47,State-gov,44383,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,14896,0,51,United-States,<=50K
57,Private,212918,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,0,50,United-States,<=50K
66,Self-emp-inc,95728,HS-grad,14,Widowed,?,Unmarried,White,Female,0,1,40,United-States,<=50K
32,Local-gov,32164,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,1,40,United-States,<=50K
60,Private,136571,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,14,0,21,England,<=50K
27,Private,216626,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,4,0,30,United-States,<=50K
60,?,222052,Some-college,10,Widowed,?,Other-relative,Amer-Indian-Eskimo,Female,11,0,16,United-States,<=50K
25,?,232358,HS-grad,9,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
62,Self-emp-inc,176639,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7849,1865,44,United-States,>50K
30,State-gov,236042,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,27,United-States,<=50K
21,Private,121134,7th-8th,5,Never-married,Other-service,Unmarried,White,Male,6,0,36,Mexico,<=50K
24,Private,142804,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,44,United-States,<=50K
52,Private,153560,7th-8th,4,Divorced,Other-service,Other-relative,White,Female,0,0,40,Honduras,<=50K
32,Self-emp-not-inc,372705,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1,45,United-States,<=50K
33,Private,138012,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
56,Private,152503,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,7,1,40,United-States,<=50K
21,Private,210293,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,16,0,21,United-States,<=50K
36,Private,148986,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,12,0,30,Italy,<=50K
32,Private,187963,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,Private,445059,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
33,State-gov,311535,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1,31,United-States,<=50K
40,?,337457,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,13,0,40,United-States,>50K
36,Local-gov,256826,Masters,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
43,State-gov,183739,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,11,0,25,United-States,<=50K
36,Self-emp-not-inc,145056,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,31,United-States,<=50K
50,?,102030,HS-grad,9,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,0,1,22,United-States,<=50K
49,State-gov,117693,9th,3,Widowed,Other-service,Not-in-family,White,Female,3,0,45,United-States,<=50K
45,Self-emp-inc,212875,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,1,44,United-States,>50K
43,Local-gov,311870,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,146602,1st-4th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,13,0,45,Mexico,<=50K
34,Private,383062,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1,40,Germany,<=50K
36,Private,377186,Assoc-voc,3,Never-married,Transport-moving,Own-child,White,Male,3,0,50,United-States,<=50K
46,Private,386854,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,113636,9th,6,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,19,Thailand,<=50K
22,Private,269623,11th,7,Never-married,Sales,Own-child,White,Male,0,0,51,United-States,<=50K
48,Private,105234,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,?,27470,10th,7,Married-civ-spouse,?,Husband,White,Female,11,0,40,United-States,<=50K
41,Private,134272,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,3,0,40,Peru,>50K
18,Private,117021,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,15,1,40,United-States,<=50K
33,Federal-gov,153592,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,50,?,<=50K
46,Federal-gov,135358,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3001,0,40,United-States,<=50K
53,Private,408096,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,71,United-States,<=50K
37,Private,302903,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,El-Salvador,<=50K
24,Private,126067,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,278303,Some-college,10,Divorced,Other-service,Other-relative,Black,Female,0,0,31,United-States,<=50K
45,Private,222768,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,11,0,49,United-States,<=50K
22,State-gov,204672,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,46,Canada,<=50K
39,Private,180904,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,3286,0,49,Canada,>50K
19,Private,32358,11th,6,Separated,Sales,Unmarried,White,Female,21,1,22,China,<=50K
33,Private,89645,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,1,57,South,<=50K
46,State-gov,414003,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,32,?,<=50K
19,Private,146319,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1,9,United-States,<=50K
37,Private,355743,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1,46,United-States,<=50K
53,Private,313831,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,19,Hong,<=50K
30,?,81390,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Self-emp-inc,201867,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K
20,Private,44226,11th,7,Never-married,Other-service,Own-child,White,Male,15,1,14,United-States,<=50K
54,Self-emp-inc,176514,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,25,0,50,United-States,>50K
22,Private,244568,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4,1,40,United-States,<=50K
42,Private,116080,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,14661,0,45,United-States,<=50K
75,Private,109205,1st-4th,2,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,2,0,21,Mexico,<=50K
32,State-gov,344334,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
43,Federal-gov,108292,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,20,0,40,United-States,<=50K
59,Private,188109,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,37,?,<=50K
44,State-gov,553098,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,16,0,40,?,<=50K
40,Private,256373,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,0,1,40,Yugoslavia,<=50K
27,Private,288588,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,Private,182651,HS-grad,9,Never-married,Sales,Own-child,White,Female,13,0,23,United-States,<=50K
73,?,205840,7th-8th,5,Divorced,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
40,Private,175420,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,50,United-States,<=50K
44,Local-gov,306877,Assoc-voc,11,Divorced,Protective-serv,Not-in-family,White,Male,1,0,45,United-States,<=50K
49,?,316625,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,1,40,United-States,<=50K
52,Self-emp-inc,203889,Doctorate,13,Married-civ-spouse,Sales,Husband,White,Male,4088,1,70,United-States,>50K
36,State-gov,185767,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,47,United-States,<=50K
39,State-gov,309567,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3654,0,46,United-States,>50K
26,Private,157664,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,1,40,United-States,<=50K
74,Private,54823,7th-8th,4,Widowed,Farming-fishing,Other-relative,White,Female,0,0,31,United-States,<=50K
21,Private,347175,Some-college,10,Never-married,Other-service,Own-child,Black,Male,12,0,23,Haiti,<=50K
40,Private,131489,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,50,United-States,<=50K
20,Private,185447,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,40,United-States,<=50K
33,Private,194039,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Other,Male,0,2,40,United-States,<=50K
32,Private,90720,Assoc-acdm,1,Married-civ-spouse,Tech-support,Husband,White,Male,26,0,45,United-States,<=50K
47,Private,272086,7th-8th,6,Married-civ-spouse,Other-service,Wife,White,Female,3,0,40,?,<=50K
18,State-gov,291250,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,9,0,23,United-States,<=50K
35,Private,117978,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,11,1,40,Japan,<=50K
41,Self-emp-not-inc,551926,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5,1,70,United-States,>50K
38,Self-emp-not-inc,166362,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K
22,Private,409894,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,3,0,25,United-States,<=50K
23,Private,388837,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
22,Private,201364,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,174253,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,12,United-States,<=50K
50,Private,101803,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,309656,5th-6th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Mexico,<=50K
34,State-gov,133800,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10,0,50,United-States,<=50K
28,State-gov,132405,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,22,0,25,United-States,<=50K
32,Private,257410,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
72,?,272994,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
45,Federal-gov,66602,HS-grad,9,Divorced,?,Unmarried,Black,Female,6,0,40,United-States,<=50K
24,Private,270550,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,White,Male,10,0,44,Puerto-Rico,<=50K
45,Private,145446,11th,7,Widowed,Other-service,Not-in-family,Black,Female,0,0,10,United-States,<=50K
18,Private,108797,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
63,Private,266838,Some-college,10,Never-married,Priv-house-serv,Other-relative,White,Female,2,0,26,United-States,<=50K
40,Private,237415,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
25,State-gov,391362,Assoc-acdm,13,Never-married,Sales,Not-in-family,White,Male,2,0,14,United-States,<=50K
34,Self-emp-inc,44188,Some-college,10,Never-married,Sales,Not-in-family,White,Male,5,0,50,United-States,<=50K
25,State-gov,249781,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
44,Private,282476,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,<=50K
41,Private,125709,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,54319,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,71,Canada,<=50K
71,Self-emp-inc,132011,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,60,Taiwan,<=50K
26,Private,152449,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,?,<=50K
36,Private,138443,10th,6,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,57,Ireland,<=50K
32,?,205498,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
63,Self-emp-inc,258116,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,221694,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,12,0,40,United-States,>50K
35,Private,272955,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,12,0,25,United-States,<=50K
19,Private,206013,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
52,Federal-gov,116935,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,1,40,United-States,>50K
34,Self-emp-inc,199748,Some-college,10,Divorced,Sales,Unmarried,White,Female,7,1,28,United-States,<=50K
35,Private,289691,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,<=50K
53,Private,326182,Some-college,10,Never-married,Sales,Not-in-family,White,Male,10,0,51,United-States,<=50K
40,Private,42600,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,1,0,45,United-States,<=50K
26,Private,349220,Assoc-voc,6,Never-married,Sales,Not-in-family,Black,Male,0,0,40,Mexico,<=50K
42,Local-gov,180293,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-inc,198318,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,27,0,44,England,>50K
57,State-gov,160002,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
52,Local-gov,276365,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,26,United-States,<=50K
25,Private,150649,Some-college,10,Never-married,Sales,Not-in-family,White,Male,10,0,26,United-States,<=50K
27,State-gov,270964,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
45,Private,300626,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,>50K
48,Private,208847,7th-8th,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,242564,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
36,Private,194128,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,3,0,40,United-States,<=50K
47,State-gov,98096,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,?,<=50K
38,?,145450,Assoc-voc,4,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
64,Private,251023,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,18,0,23,Mexico,<=50K
36,Federal-gov,367159,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
50,Private,114353,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7875,1,50,United-States,>50K
19,Private,116900,10th,7,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,236031,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3544,0,64,United-States,>50K
32,Private,273682,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
53,Private,251414,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
19,?,41354,Some-college,10,Never-married,?,Own-child,White,Female,1,0,31,United-States,<=50K
38,Local-gov,261241,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
82,?,174872,HS-grad,9,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,9,0,22,United-States,<=50K
37,Federal-gov,482780,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,31,Ecuador,<=50K
30,Self-emp-not-inc,398446,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
50,Private,89029,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,33387,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,13,0,40,United-States,<=50K
29,Private,304074,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,168595,Bachelors,13,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,10,0,21,India,>50K
50,Private,143147,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,1,40,United-States,<=50K
52,Private,96801,9th,5,Widowed,Craft-repair,Unmarried,White,Female,3807,0,40,United-States,<=50K
51,Private,334801,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,<=50K
73,?,120017,11th,7,Widowed,?,Unmarried,White,Male,20,0,40,United-States,<=50K
43,Private,88364,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,2,49,United-States,<=50K
24,Self-emp-inc,367836,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,47,United-States,<=50K
48,Private,128774,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,?,293958,HS-grad,9,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,0,1,40,United-States,<=50K
56,Local-gov,439717,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,0,29,United-States,>50K
20,Private,327551,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,1,0,30,China,<=50K
19,Private,125687,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,6,0,40,United-States,<=50K
38,State-gov,112829,12th,8,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,22,Philippines,<=50K
