age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
58,retired,married,secondary,no,11918,yes,no,cellular,25,feb,2,3,-1,0,unknown,no
54,admin.,single,primary,no,4296,yes,no,unknown,29,may,27,2,-1,0,unknown,no
44,admin.,married,secondary,no,3439,no,no,cellular,20,jun,376,1,182,6,success,yes
51,housemaid,married,primary,no,3597,no,yes,cellular,16,jul,195,4,-1,0,unknown,no
41,management,married,tertiary,no,115,yes,yes,cellular,14,jun,412,4,271,4,failure,yes
37,blue-collar,married,primary,no,5839,no,no,unknown,3,sep,110,1,-1,9,other,no
35,management,single,tertiary,no,1050,yes,no,telephone,13,may,348,3,-1,0,unknown,no
28,services,married,secondary,no,285,yes,no,cellular,17,may,368,3,-1,0,unknown,no
57,technician,divorced,tertiary,no,108,no,yes,cellular,9,aug,95,2,-1,0,unknown,no
58,technician,married,secondary,no,5377,yes,yes,unknown,4,jun,14,1,-1,0,unknown,no
37,services,married,secondary,no,688,yes,yes,cellular,9,feb,122,1,321,4,other,yes
37,services,single,secondary,no,1530,yes,no,cellular,11,may,80,3,479,1,other,no
34,blue-collar,single,secondary,no,1743,yes,no,cellular,5,may,633,2,-1,0,unknown,no
41,technician,married,secondary,no,58,yes,no,cellular,6,may,115,3,0,0,unknown,no
77,retired,married,primary,no,1000,no,yes,cellular,20,feb,947,4,179,0,success,yes
37,services,married,tertiary,no,775,no,no,cellular,14,aug,342,8,-1,0,unknown,no
46,services,married,secondary,no,5473,yes,no,unknown,6,jun,315,1,-1,0,unknown,no
23,student,single,tertiary,no,3654,no,no,cellular,27,mar,253,1,435,2,unknown,yes
47,blue-collar,married,secondary,no,164,yes,no,cellular,12,nov,77,1,-1,0,unknown,no
35,admin.,married,tertiary,no,70,yes,yes,cellular,19,nov,271,3,-1,0,unknown,no
53,management,married,tertiary,no,1662,no,no,cellular,4,feb,169,1,110,1,success,no
81,retired,married,primary,no,61,no,no,cellular,8,jan,511,2,-1,0,unknown,yes
30,technician,single,secondary,no,176,no,no,cellular,21,aug,1515,2,-1,0,unknown,yes
51,admin.,married,secondary,no,2228,yes,no,telephone,12,may,119,7,-1,0,unknown,no
35,management,married,tertiary,no,2764,yes,no,cellular,7,dec,65,1,177,1,other,yes
79,retired,married,primary,no,1589,no,no,telephone,16,jul,291,12,-1,0,unknown,no
44,management,single,tertiary,yes,201,no,yes,cellular,25,aug,334,1,-1,0,unknown,yes
46,management,married,tertiary,no,9478,yes,no,cellular,12,may,202,1,277,1,other,no
37,admin.,married,secondary,no,-1386,yes,yes,cellular,19,feb,1029,1,38,1,success,yes
48,technician,married,unknown,no,4576,no,no,unknown,4,feb,324,2,0,0,unknown,no
42,blue-collar,married,secondary,no,3242,yes,no,cellular,5,may,860,1,323,3,unknown,no
40,management,married,tertiary,no,5719,no,no,cellular,24,aug,775,2,110,3,success,yes
32,technician,married,secondary,no,114,no,no,cellular,27,nov,252,1,-1,0,unknown,no
45,admin.,married,primary,no,2961,yes,yes,cellular,16,may,40,1,-1,0,unknown,no
63,retired,married,secondary,no,3044,no,no,cellular,10,mar,1089,1,183,1,success,yes
32,admin.,single,tertiary,no,220,no,yes,cellular,5,may,757,1,327,4,failure,yes
54,technician,married,unknown,no,126,yes,yes,cellular,25,nov,39,8,184,1,failure,no
32,technician,married,primary,no,424,yes,no,telephone,17,aug,136,2,-1,0,unknown,yes
43,entrepreneur,married,tertiary,no,2201,no,no,cellular,5,jun,196,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,1310,yes,no,cellular,17,may,1072,3,-1,0,unknown,yes
46,technician,married,secondary,no,5207,no,no,cellular,6,aug,413,3,-1,0,unknown,no
54,services,married,secondary,no,5745,no,no,cellular,19,oct,351,1,179,3,success,yes
41,student,single,tertiary,no,1124,no,no,cellular,27,oct,69,1,181,3,success,yes
21,student,single,secondary,no,469,no,no,cellular,19,sep,280,1,-1,0,unknown,yes
43,self-employed,single,tertiary,no,5400,yes,no,telephone,22,mar,498,1,-1,0,unknown,yes
44,self-employed,married,tertiary,no,4592,yes,no,cellular,20,nov,183,2,0,0,unknown,no
62,management,divorced,tertiary,no,302,yes,yes,unknown,19,may,285,1,-1,0,unknown,no
37,admin.,married,secondary,no,3829,no,no,cellular,12,mar,290,1,88,4,success,yes
32,technician,married,secondary,no,2097,no,no,cellular,16,aug,167,1,186,1,success,yes
56,management,divorced,tertiary,yes,-49,yes,no,cellular,7,jul,1665,20,-1,0,unknown,yes
49,blue-collar,married,primary,no,426,no,yes,unknown,11,jun,229,1,-1,0,unknown,no
55,blue-collar,married,unknown,no,1436,yes,no,cellular,7,may,56,2,-1,0,unknown,no
45,management,married,secondary,no,4719,yes,no,cellular,17,may,151,2,293,4,other,no
46,technician,married,secondary,no,1919,yes,no,unknown,16,may,42,2,-1,0,unknown,no
43,services,divorced,secondary,no,4417,yes,yes,cellular,1,feb,403,1,-1,0,unknown,no
30,admin.,single,secondary,no,11209,yes,no,cellular,20,feb,327,1,-1,0,unknown,no
46,retired,married,secondary,no,4797,no,no,cellular,20,jan,1063,4,-1,0,unknown,yes
41,retired,married,tertiary,no,6143,no,no,cellular,14,jul,480,4,99,0,unknown,yes
47,unemployed,married,primary,no,3141,yes,no,cellular,30,may,213,1,280,2,failure,no
55,management,single,tertiary,no,2914,no,no,cellular,8,aug,274,1,-1,0,unknown,yes
37,blue-collar,married,primary,yes,-282,no,yes,cellular,15,aug,334,1,-1,0,unknown,no
25,admin.,married,secondary,no,2289,yes,yes,unknown,11,may,555,1,-1,0,unknown,no
37,management,married,tertiary,no,1486,yes,no,telephone,16,nov,212,3,-1,0,unknown,no
39,housemaid,married,secondary,no,1798,no,no,cellular,17,feb,512,2,-1,0,unknown,no
46,technician,married,secondary,no,1837,yes,no,cellular,3,may,95,1,-1,0,unknown,no
36,blue-collar,married,primary,no,11861,yes,no,unknown,19,feb,119,1,-1,0,unknown,no
34,unknown,married,primary,no,147,no,no,telephone,23,jul,306,7,-1,0,unknown,no
26,blue-collar,married,secondary,no,748,no,no,cellular,17,may,651,1,-1,0,unknown,yes
54,blue-collar,married,primary,no,72,yes,yes,unknown,27,may,116,10,-1,0,unknown,no
48,admin.,divorced,secondary,no,871,yes,no,cellular,23,aug,88,2,-1,0,unknown,no
51,management,married,secondary,no,4365,yes,no,unknown,7,jun,156,1,-1,0,unknown,no
48,admin.,single,unknown,no,24,no,yes,cellular,22,jun,318,1,0,0,unknown,no
37,unemployed,married,tertiary,no,4068,no,no,cellular,5,oct,399,1,173,1,success,yes
47,management,married,tertiary,yes,633,no,no,telephone,31,nov,116,3,-1,0,unknown,no
70,retired,divorced,primary,no,339,no,no,telephone,28,feb,393,1,-1,4,success,yes
35,admin.,married,tertiary,no,596,yes,no,unknown,4,may,369,1,-1,0,unknown,no
30,unemployed,single,secondary,no,206,no,no,cellular,8,sep,1537,1,-1,1,unknown,yes
62,retired,married,secondary,no,-167,yes,yes,cellular,5,mar,1548,3,-1,0,unknown,yes
30,student,single,secondary,no,168,no,yes,cellular,24,jul,317,3,0,0,unknown,no
42,blue-collar,married,secondary,no,910,yes,no,cellular,12,feb,147,1,183,1,success,yes
42,blue-collar,married,tertiary,no,1101,yes,yes,unknown,25,jul,5,2,-1,0,unknown,no
57,admin.,married,secondary,no,374,no,no,cellular,3,feb,170,3,-1,0,unknown,yes
36,technician,single,tertiary,no,2871,yes,no,cellular,27,may,279,6,-1,0,unknown,no
53,unemployed,married,unknown,no,249,no,no,cellular,10,jan,218,3,-1,0,unknown,no
55,management,married,tertiary,no,3867,yes,no,cellular,17,nov,37,1,-1,0,unknown,no
56,self-employed,married,secondary,no,-117,no,yes,cellular,26,nov,136,1,261,0,unknown,no
40,technician,married,tertiary,no,3242,yes,no,cellular,17,nov,148,1,-1,0,unknown,no
59,unemployed,married,secondary,no,12644,no,no,cellular,19,aug,1085,1,-1,0,unknown,yes
31,services,married,secondary,no,561,yes,no,telephone,3,oct,313,1,-1,0,unknown,no
32,housemaid,married,tertiary,yes,6698,yes,yes,cellular,24,jan,157,1,-1,0,unknown,no
47,technician,married,tertiary,no,11763,yes,no,cellular,18,nov,3,3,108,1,failure,no
34,management,single,tertiary,no,10130,no,no,cellular,6,feb,273,5,-1,0,unknown,yes
45,admin.,divorced,secondary,no,553,no,yes,unknown,16,may,23,3,-1,0,unknown,no
29,technician,single,secondary,no,1383,yes,no,cellular,17,feb,161,3,-1,0,unknown,yes
50,technician,married,secondary,no,238,yes,no,unknown,20,may,259,7,-1,0,unknown,no
59,management,married,tertiary,no,-47,no,no,cellular,12,nov,176,3,43,1,failure,yes
54,technician,married,tertiary,no,1163,no,no,cellular,24,jul,9,24,0,0,unknown,no
34,entrepreneur,divorced,primary,yes,-237,no,yes,unknown,8,may,553,11,-1,0,unknown,no
40,management,married,tertiary,no,5086,yes,no,unknown,18,jun,284,3,-1,0,unknown,no
29,student,single,tertiary,no,1979,yes,no,telephone,11,may,382,1,183,1,success,yes
42,management,single,tertiary,no,588,no,yes,cellular,18,jul,1195,3,86,5,other,yes
48,retired,married,primary,no,2295,no,no,cellular,5,aug,374,1,0,0,unknown,yes
34,blue-collar,married,unknown,no,218,no,no,cellular,13,jul,127,3,-1,0,unknown,no
30,management,single,unknown,no,1901,no,no,cellular,28,jan,252,1,-1,0,unknown,no
30,blue-collar,married,primary,no,516,yes,yes,cellular,16,may,826,4,-1,0,unknown,no
72,retired,married,unknown,no,5574,no,no,cellular,15,nov,1194,3,0,0,unknown,yes
50,technician,married,secondary,no,5568,no,no,cellular,15,nov,762,1,-1,0,unknown,no
63,blue-collar,married,primary,no,392,yes,yes,telephone,28,jul,274,1,96,2,failure,no
29,services,single,secondary,no,6710,yes,yes,unknown,22,may,131,1,-1,0,unknown,yes
39,services,married,secondary,no,722,yes,no,unknown,21,may,483,1,-1,0,unknown,no
24,student,single,secondary,no,2185,no,no,cellular,24,aug,594,1,-1,0,unknown,yes
32,management,single,tertiary,no,112,no,no,unknown,18,may,268,1,-1,0,unknown,no
31,management,divorced,tertiary,yes,-87,yes,no,unknown,10,may,793,3,0,0,unknown,yes
65,retired,married,primary,no,311,no,no,cellular,17,aug,710,2,-1,0,unknown,yes
37,services,married,secondary,no,439,no,yes,cellular,28,jan,144,1,-1,0,unknown,no
38,technician,married,primary,no,1153,yes,no,cellular,20,jul,206,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,493,yes,no,cellular,14,may,188,1,315,4,other,no
41,technician,married,tertiary,no,7751,no,no,cellular,5,dec,397,2,181,1,success,yes
46,management,divorced,tertiary,yes,-2078,no,no,telephone,23,jul,166,3,-1,0,unknown,yes
50,admin.,married,secondary,no,0,yes,yes,unknown,7,may,182,2,-1,0,unknown,no
36,management,married,tertiary,no,2121,no,no,unknown,22,jun,272,1,-1,0,unknown,no
26,admin.,single,tertiary,no,-16,no,no,cellular,18,aug,285,1,-1,0,unknown,no
62,management,married,tertiary,no,12302,no,no,cellular,22,jan,23,1,-1,0,unknown,no
21,student,single,secondary,no,100,no,no,cellular,2,oct,390,1,182,1,success,yes
34,management,married,tertiary,no,76,no,no,cellular,26,feb,189,2,-1,0,unknown,no
38,technician,married,tertiary,no,504,yes,yes,unknown,28,may,555,2,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,3290,no,no,cellular,19,jul,304,4,-1,0,unknown,yes
47,technician,married,secondary,no,1072,yes,no,cellular,14,jul,261,8,-1,0,unknown,no
35,management,married,unknown,no,115,no,yes,cellular,15,feb,245,1,276,2,success,no
43,admin.,single,secondary,no,4387,yes,no,unknown,2,jun,645,1,-1,0,unknown,no
57,housemaid,married,secondary,no,133,no,no,cellular,25,aug,324,2,-1,0,unknown,no
50,management,married,tertiary,no,3276,yes,no,cellular,21,may,252,5,-1,0,unknown,no
57,services,divorced,secondary,no,156,yes,yes,cellular,2,jun,159,2,318,3,failure,no
25,student,single,secondary,no,59,no,no,cellular,5,nov,154,1,0,0,unknown,no
46,blue-collar,married,primary,no,2965,no,yes,cellular,26,jul,321,4,-1,3,failure,yes
40,admin.,single,secondary,no,5925,yes,no,unknown,15,may,617,1,0,0,unknown,yes
56,retired,divorced,tertiary,no,2237,yes,no,cellular,16,nov,392,1,112,4,success,yes
32,services,single,unknown,no,1070,no,no,cellular,14,aug,251,3,-1,0,unknown,yes
53,admin.,married,secondary,no,2746,no,no,cellular,3,oct,214,1,-1,0,unknown,yes
43,retired,married,tertiary,no,4144,no,no,unknown,6,aug,301,1,-1,0,unknown,yes
47,admin.,divorced,secondary,no,95,yes,no,unknown,9,jun,591,1,-1,0,unknown,no
33,housemaid,married,primary,no,788,no,no,unknown,3,jun,93,19,-1,0,unknown,no
41,management,divorced,tertiary,no,445,yes,no,cellular,16,apr,32,1,315,1,failure,no
34,self-employed,single,unknown,no,2831,no,no,telephone,25,nov,352,4,-1,0,unknown,no
35,admin.,married,secondary,no,422,no,no,cellular,26,jan,898,1,-1,0,success,yes
36,admin.,married,secondary,no,10773,no,yes,cellular,13,feb,183,2,-1,6,unknown,no
32,technician,single,tertiary,no,1732,yes,no,cellular,21,nov,455,1,-1,0,unknown,yes
54,housemaid,married,unknown,no,-11,no,no,cellular,23,aug,126,3,-1,0,unknown,no
54,blue-collar,married,primary,no,87,no,no,cellular,28,jul,802,1,-1,0,unknown,yes
54,admin.,married,secondary,no,2433,yes,yes,cellular,15,feb,909,1,281,1,failure,yes
35,admin.,single,secondary,no,106,no,no,cellular,26,jan,230,8,0,0,unknown,no
38,management,single,tertiary,no,4609,yes,yes,unknown,15,jun,742,1,-1,0,unknown,yes
28,services,married,secondary,no,6189,no,no,cellular,14,nov,2,1,177,1,other,no
61,retired,married,primary,no,3686,no,no,cellular,18,mar,328,1,-1,0,unknown,yes
36,student,married,unknown,no,2623,no,no,cellular,15,feb,365,3,181,1,success,yes
37,technician,married,tertiary,no,1805,yes,no,cellular,14,apr,725,2,0,0,unknown,yes
43,management,married,tertiary,no,1806,no,no,cellular,15,oct,197,1,175,1,success,yes
55,management,married,tertiary,no,4094,no,yes,cellular,22,feb,82,4,91,3,failure,no
44,housemaid,married,primary,yes,218,yes,no,unknown,10,may,161,2,-1,0,unknown,no
43,management,married,tertiary,no,1103,yes,yes,cellular,19,apr,529,1,0,0,unknown,no
44,technician,married,tertiary,yes,3857,yes,no,unknown,31,may,317,2,-1,0,unknown,no
47,management,married,tertiary,no,5915,yes,no,cellular,25,feb,190,1,113,3,success,yes
46,admin.,married,tertiary,no,-766,yes,no,unknown,8,may,276,1,0,0,unknown,no
45,admin.,married,secondary,no,1600,yes,no,cellular,19,feb,187,1,-1,0,unknown,no
43,retired,married,tertiary,no,3152,no,no,unknown,14,jun,216,2,0,0,unknown,yes
43,technician,married,secondary,no,-51,yes,yes,cellular,18,feb,201,2,309,2,success,no
40,technician,married,primary,no,266,no,yes,cellular,17,jul,724,2,0,0,unknown,yes
44,management,married,tertiary,no,3053,no,no,cellular,17,nov,220,1,101,1,success,no
38,management,married,secondary,no,1270,no,no,cellular,24,may,1130,2,-1,0,unknown,no
25,unemployed,single,tertiary,no,200,no,no,cellular,29,may,1100,2,-1,0,unknown,yes
35,management,married,tertiary,no,11671,yes,no,cellular,22,jul,197,2,-1,0,unknown,no
32,services,single,secondary,no,1511,yes,yes,cellular,19,nov,111,1,-1,0,unknown,no
35,self-employed,single,tertiary,no,1149,yes,no,cellular,15,may,648,4,-1,0,unknown,yes
51,admin.,married,secondary,no,1057,yes,no,telephone,5,feb,121,4,0,0,success,no
35,entrepreneur,married,secondary,yes,159,yes,yes,cellular,2,may,160,2,-1,2,unknown,no
56,blue-collar,married,primary,no,1351,yes,yes,cellular,14,nov,2,1,303,1,other,no
32,technician,married,tertiary,no,177,yes,no,cellular,14,may,53,1,288,3,failure,no
50,retired,married,unknown,no,666,no,yes,cellular,1,jun,146,3,96,1,other,no
33,technician,single,secondary,no,247,yes,yes,cellular,19,nov,612,1,-1,0,unknown,yes
36,housemaid,married,tertiary,yes,-130,no,yes,cellular,20,nov,1464,2,-1,0,unknown,yes
78,retired,married,primary,no,65,no,yes,cellular,8,jul,195,3,-1,0,unknown,no
32,blue-collar,single,primary,yes,-77,yes,no,cellular,13,aug,736,2,-1,0,unknown,no
42,services,married,secondary,no,5242,yes,yes,unknown,7,jul,337,3,0,0,unknown,yes
40,admin.,divorced,secondary,no,4668,yes,no,cellular,15,feb,131,3,269,1,success,yes
31,student,single,unknown,no,4008,no,no,cellular,18,feb,213,3,93,2,success,no
37,technician,married,secondary,no,901,no,yes,unknown,15,jul,62,21,-1,0,unknown,no
61,services,married,secondary,no,184,yes,yes,telephone,24,aug,126,3,-1,0,unknown,no
28,student,single,secondary,no,5894,no,no,cellular,8,feb,270,1,-1,0,unknown,yes
35,self-employed,married,tertiary,no,3383,no,no,cellular,19,mar,1190,1,-1,0,unknown,yes
49,self-employed,married,tertiary,no,242,no,yes,cellular,18,jul,331,5,-1,0,unknown,yes
44,blue-collar,married,secondary,no,491,yes,no,cellular,9,may,177,1,-1,0,unknown,no
59,retired,married,secondary,no,4236,no,no,cellular,6,oct,912,1,95,2,unknown,yes
52,blue-collar,married,primary,no,481,yes,no,cellular,12,jan,202,3,175,0,unknown,no
45,services,married,unknown,no,1389,no,yes,cellular,25,jul,115,2,-1,0,unknown,no
35,technician,married,primary,no,465,yes,no,cellular,4,feb,104,1,288,5,other,yes
58,technician,married,secondary,no,467,no,no,cellular,18,mar,188,1,-1,0,unknown,yes
30,management,single,tertiary,no,12589,no,no,cellular,25,oct,1143,1,-1,0,unknown,yes
34,admin.,married,secondary,no,1193,yes,no,unknown,5,may,78,8,-1,0,unknown,no
54,admin.,married,tertiary,no,1476,yes,yes,unknown,26,jun,1070,1,-1,0,unknown,yes
56,services,married,secondary,no,797,no,no,cellular,5,jan,205,1,-1,0,unknown,no
39,admin.,single,primary,no,11996,yes,yes,cellular,19,may,61,1,-1,0,unknown,no
27,services,single,unknown,no,5593,no,no,cellular,27,jan,457,2,122,2,success,yes
37,housemaid,married,tertiary,no,-79,no,no,cellular,3,aug,232,8,0,0,unknown,no
36,technician,single,tertiary,no,11284,no,no,cellular,19,dec,680,2,-1,0,unknown,yes
39,services,married,secondary,no,958,yes,no,cellular,20,nov,47,1,-1,0,unknown,no
38,management,single,unknown,no,-16,no,no,cellular,28,jan,381,1,-1,0,unknown,no
42,admin.,married,secondary,no,2979,yes,no,unknown,3,jun,214,1,-1,0,unknown,no
48,blue-collar,married,primary,no,332,no,yes,unknown,4,jun,227,3,-1,0,unknown,no
41,management,married,tertiary,yes,-757,yes,yes,cellular,14,aug,76,11,-1,0,unknown,no
33,management,single,tertiary,no,154,yes,no,unknown,9,may,261,3,-1,0,unknown,no
45,management,married,tertiary,yes,-169,no,yes,cellular,22,aug,477,8,-1,0,unknown,yes
60,blue-collar,married,secondary,no,412,yes,no,unknown,4,jun,116,1,-1,0,unknown,no
44,technician,divorced,primary,no,-98,no,yes,cellular,23,jul,207,4,-1,0,unknown,no
31,management,single,tertiary,no,3205,yes,no,cellular,28,apr,1102,1,-1,0,unknown,yes
31,student,married,unknown,no,3008,yes,no,cellular,2,jun,757,1,-1,0,unknown,yes
49,blue-collar,married,primary,no,7054,yes,no,unknown,29,may,819,1,-1,0,unknown,no
47,retired,married,secondary,no,268,no,no,cellular,16,jun,328,1,-1,0,unknown,no
26,admin.,single,primary,no,389,yes,no,unknown,25,may,73,5,0,0,unknown,no
38,unemployed,divorced,primary,no,163,no,no,cellular,3,nov,305,1,286,1,failure,no
56,blue-collar,married,secondary,no,4649,no,yes,cellular,20,feb,110,1,-1,0,unknown,no
56,blue-collar,married,primary,no,1704,yes,yes,cellular,18,aug,186,2,-1,4,failure,yes
45,admin.,married,secondary,no,2952,yes,no,cellular,19,feb,219,1,-1,0,unknown,yes
37,services,single,secondary,no,365,yes,no,cellular,14,may,261,3,567,7,failure,no
38,management,single,tertiary,no,6336,yes,no,cellular,16,may,502,1,177,4,other,yes
30,blue-collar,single,secondary,yes,321,no,yes,unknown,7,jun,422,3,0,0,unknown,no
35,entrepreneur,married,tertiary,no,12,yes,no,cellular,29,nov,138,2,-1,0,unknown,no
25,management,single,tertiary,no,4821,yes,no,cellular,14,may,1032,1,181,3,failure,yes
21,student,single,secondary,no,2827,no,no,cellular,23,nov,404,1,-1,0,unknown,yes
30,blue-collar,single,secondary,no,203,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,346,no,no,unknown,27,apr,163,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,124,yes,no,cellular,10,may,803,1,-1,0,unknown,yes
51,housemaid,divorced,secondary,no,5324,no,no,cellular,19,feb,155,1,-1,0,unknown,yes
57,admin.,married,secondary,no,434,no,no,cellular,4,sep,677,1,85,2,success,yes
35,management,married,tertiary,no,5462,no,no,telephone,28,may,346,1,183,0,success,yes
