age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
74,retired,married,primary,no,13975,no,no,unknown,29,feb,279,1,-1,0,unknown,yes
38,technician,divorced,secondary,no,85,yes,no,cellular,14,aug,527,2,-1,0,unknown,no
32,management,single,tertiary,no,764,no,no,cellular,30,feb,878,2,-1,0,unknown,yes
54,blue-collar,married,secondary,no,241,no,no,cellular,29,aug,388,2,-1,0,unknown,yes
63,retired,married,secondary,no,5063,no,no,cellular,11,oct,1080,1,190,1,success,yes
51,blue-collar,married,secondary,no,806,no,yes,cellular,29,nov,262,5,-1,0,unknown,no
45,management,single,tertiary,no,291,yes,yes,cellular,14,feb,113,5,0,0,unknown,no
34,blue-collar,divorced,tertiary,no,16708,yes,yes,cellular,16,may,145,3,0,0,unknown,no
32,blue-collar,single,secondary,no,375,no,no,cellular,21,jun,732,1,116,4,success,yes
28,services,single,tertiary,no,418,yes,no,cellular,15,may,163,1,589,1,other,no
42,blue-collar,married,secondary,no,5837,yes,no,unknown,5,may,131,3,184,0,unknown,no
34,entrepreneur,single,secondary,yes,-123,yes,no,unknown,13,may,29,2,0,0,unknown,no
27,student,single,secondary,no,225,no,no,cellular,15,jun,104,1,355,1,failure,yes
39,management,married,tertiary,no,1282,yes,no,cellular,10,jun,205,1,518,6,failure,yes
26,blue-collar,divorced,primary,no,181,yes,no,cellular,30,jan,2,7,-1,0,unknown,no
43,management,married,tertiary,no,1411,yes,yes,cellular,20,nov,340,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,407,yes,no,unknown,8,nov,233,2,0,0,unknown,no
62,retired,divorced,primary,no,505,yes,no,unknown,20,may,215,6,-1,0,unknown,no
43,blue-collar,married,secondary,no,1646,yes,no,cellular,7,may,374,1,0,0,unknown,no
41,services,single,unknown,no,3675,no,no,cellular,18,apr,651,2,-1,0,unknown,yes
35,management,single,tertiary,no,1015,no,no,telephone,4,jun,1279,3,-1,0,unknown,yes
35,housemaid,married,tertiary,no,4497,no,no,cellular,15,feb,329,1,-1,0,unknown,no
41,management,married,tertiary,no,403,yes,no,unknown,21,may,150,3,120,1,failure,no
35,blue-collar,single,secondary,no,190,yes,no,cellular,13,may,95,1,406,1,other,no
44,services,single,secondary,no,269,no,no,cellular,26,apr,137,2,0,0,unknown,no
34,technician,married,secondary,no,333,no,yes,cellular,29,apr,54,1,-1,0,unknown,yes
34,management,single,secondary,no,207,yes,no,unknown,3,may,110,2,0,0,unknown,no
58,services,married,secondary,no,194,yes,no,unknown,30,may,128,1,-1,0,unknown,no
74,blue-collar,married,primary,no,235,no,no,telephone,20,feb,71,2,372,4,other,yes
38,blue-collar,single,secondary,no,2498,yes,no,cellular,20,nov,104,1,332,1,success,no
48,blue-collar,married,tertiary,no,1255,yes,no,cellular,30,apr,371,2,-1,0,success,no
38,technician,single,tertiary,no,6824,yes,yes,unknown,19,may,1089,3,-1,0,unknown,yes
54,retired,divorced,primary,no,3584,no,no,cellular,18,mar,852,2,0,0,unknown,yes
57,management,married,tertiary,no,26,yes,yes,unknown,7,jun,1029,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,684,yes,yes,telephone,22,jul,2,2,0,0,unknown,no
55,services,married,tertiary,no,27085,no,no,unknown,8,jun,352,2,-1,0,unknown,yes
31,admin.,single,tertiary,no,220,no,no,cellular,21,aug,291,2,0,0,unknown,no
40,admin.,married,secondary,no,1911,no,no,cellular,15,jun,351,1,185,3,success,yes
40,admin.,divorced,primary,no,1471,no,no,cellular,19,apr,1155,3,-1,0,unknown,yes
28,management,single,tertiary,no,898,no,no,cellular,17,aug,756,5,-1,0,unknown,yes
56,unknown,married,tertiary,no,259,no,yes,cellular,21,nov,162,3,0,0,unknown,no
29,blue-collar,single,secondary,no,177,yes,no,unknown,14,may,41,2,0,0,unknown,no
52,retired,married,unknown,no,1101,no,no,unknown,29,apr,759,4,-1,0,unknown,no
29,blue-collar,single,unknown,no,1117,yes,no,unknown,22,may,292,3,0,0,unknown,no
38,unemployed,married,secondary,no,2912,no,no,cellular,20,oct,227,1,92,1,success,yes
60,management,married,tertiary,no,1047,yes,no,cellular,9,may,1734,1,186,1,failure,yes
42,retired,divorced,tertiary,no,1769,no,no,telephone,12,aug,162,2,-1,0,unknown,yes
35,services,single,secondary,no,429,yes,no,cellular,20,apr,139,5,0,0,unknown,no
60,management,married,tertiary,no,896,no,no,cellular,16,oct,192,2,-1,0,unknown,no
36,management,single,tertiary,no,1280,yes,no,cellular,23,apr,103,1,0,7,failure,no
22,student,single,tertiary,no,77,no,no,telephone,30,jan,581,1,-1,0,unknown,yes
84,services,married,primary,no,925,no,no,cellular,14,apr,276,1,182,3,other,yes
35,blue-collar,single,unknown,no,1053,yes,no,cellular,29,may,253,3,-1,0,unknown,no
30,blue-collar,single,tertiary,no,1213,yes,no,cellular,29,apr,169,1,367,3,other,no
59,technician,married,tertiary,no,907,no,no,cellular,10,aug,794,2,-1,0,unknown,yes
39,management,married,tertiary,no,9343,no,no,cellular,23,aug,288,8,94,3,failure,yes
36,entrepreneur,married,secondary,no,518,yes,yes,cellular,26,feb,55,2,0,0,unknown,no
77,retired,married,primary,no,534,no,no,cellular,31,dec,635,2,-1,0,unknown,yes
41,blue-collar,single,primary,no,612,yes,no,unknown,13,may,1361,1,0,0,unknown,no
38,blue-collar,single,secondary,no,285,yes,no,unknown,20,may,1325,1,0,0,unknown,no
25,blue-collar,single,secondary,no,857,no,yes,cellular,21,jan,317,2,193,2,other,no
54,blue-collar,single,tertiary,no,784,no,no,cellular,14,jun,718,1,95,6,other,yes
49,management,married,secondary,no,2427,no,no,cellular,13,jul,1042,2,-1,0,unknown,yes
43,blue-collar,married,secondary,no,931,yes,yes,cellular,19,nov,2,1,-1,0,unknown,no
31,services,single,secondary,no,1067,yes,no,cellular,3,feb,84,1,193,6,failure,no
26,blue-collar,single,secondary,yes,97,yes,no,unknown,22,may,210,3,0,0,unknown,no
37,management,married,secondary,no,933,no,no,cellular,21,apr,561,3,-1,0,other,yes
31,management,single,tertiary,no,-199,yes,yes,cellular,28,jul,23,3,0,0,unknown,no
41,technician,single,tertiary,yes,724,yes,no,cellular,23,may,1698,18,-1,0,unknown,yes
62,blue-collar,married,primary,no,834,yes,no,unknown,20,may,162,5,0,0,unknown,no
32,management,married,tertiary,no,467,no,no,unknown,23,nov,524,1,-1,0,unknown,no
29,student,single,secondary,no,39,no,no,cellular,29,jul,866,1,-1,0,unknown,yes
33,technician,single,unknown,no,75,no,no,cellular,26,apr,827,1,351,1,failure,yes
44,unknown,single,primary,no,1318,no,no,cellular,14,jan,229,3,146,0,unknown,yes
40,blue-collar,married,tertiary,no,252,no,no,cellular,31,nov,704,1,0,0,unknown,no
33,blue-collar,single,secondary,no,2735,yes,no,cellular,13,may,863,1,192,1,failure,yes
32,admin.,single,secondary,no,1541,yes,no,cellular,15,apr,93,2,387,4,failure,no
45,services,divorced,tertiary,no,34,yes,no,cellular,21,jun,408,1,-1,0,unknown,yes
56,blue-collar,married,secondary,no,383,yes,no,cellular,13,apr,937,1,0,4,success,yes
36,blue-collar,single,secondary,no,181,no,no,cellular,24,apr,341,1,0,0,unknown,no
61,blue-collar,married,unknown,no,-28,no,no,telephone,28,sep,228,10,-1,0,unknown,no
52,admin.,married,primary,no,336,yes,no,unknown,14,may,373,2,0,0,unknown,no
34,unemployed,married,tertiary,no,200,yes,no,unknown,13,may,332,3,-1,0,unknown,no
32,student,single,secondary,no,1139,yes,no,cellular,21,nov,93,1,0,0,unknown,no
52,services,single,secondary,no,903,yes,no,cellular,23,apr,678,4,0,0,unknown,no
31,blue-collar,single,secondary,no,397,yes,no,cellular,6,apr,1079,1,0,0,unknown,yes
43,services,single,secondary,no,1314,yes,no,unknown,17,may,87,6,0,0,unknown,no
34,admin.,married,secondary,no,1421,yes,no,unknown,5,may,119,3,0,0,unknown,no
68,retired,divorced,primary,yes,1384,no,yes,cellular,5,jun,1191,8,174,3,failure,yes
58,technician,divorced,primary,no,312,yes,no,cellular,28,apr,147,8,187,3,other,yes
33,blue-collar,single,primary,no,231,no,no,cellular,31,jan,332,12,-1,0,unknown,no
54,management,single,secondary,no,145,yes,no,cellular,9,apr,761,1,130,1,success,yes
51,services,married,secondary,no,373,no,no,unknown,2,jun,175,2,-1,0,unknown,yes
36,management,single,tertiary,no,201,yes,no,unknown,22,may,194,1,-1,0,unknown,no
29,student,single,unknown,no,663,no,no,unknown,19,apr,589,1,131,1,success,no
37,admin.,single,tertiary,no,1103,yes,no,cellular,11,oct,328,6,189,12,failure,yes
29,student,single,tertiary,no,359,yes,no,cellular,11,apr,819,2,364,1,other,yes
41,admin.,single,unknown,no,262,no,no,cellular,14,apr,352,1,189,4,success,yes
33,blue-collar,married,secondary,no,-298,yes,yes,unknown,21,may,63,1,0,0,unknown,no
32,blue-collar,single,secondary,no,1000,yes,no,cellular,24,jul,376,1,-1,0,unknown,no
42,technician,single,tertiary,no,956,yes,no,cellular,21,apr,244,1,-1,0,unknown,yes
34,management,single,tertiary,no,465,no,no,cellular,14,jul,105,3,668,2,failure,yes
38,blue-collar,divorced,secondary,no,1101,yes,no,unknown,21,apr,160,2,0,0,unknown,no
30,entrepreneur,married,secondary,no,161,yes,yes,unknown,19,jul,180,2,-1,0,unknown,no
59,management,single,tertiary,no,3837,no,no,cellular,20,nov,484,4,99,6,success,yes
39,blue-collar,divorced,secondary,no,134,yes,no,cellular,12,jul,60,2,-1,0,unknown,no
35,technician,single,secondary,no,306,no,no,cellular,31,sep,202,1,186,3,success,yes
55,blue-collar,married,primary,no,436,yes,no,unknown,10,may,83,1,-1,0,unknown,no
29,services,married,secondary,no,2058,yes,no,unknown,22,jul,875,2,-1,0,unknown,yes
52,retired,married,secondary,no,536,no,yes,cellular,9,jul,788,1,-1,0,unknown,yes
48,blue-collar,married,unknown,no,211,yes,no,telephone,28,may,80,15,0,0,unknown,no
46,blue-collar,married,secondary,no,901,yes,no,unknown,13,jun,1044,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,584,no,no,telephone,11,oct,115,1,0,0,unknown,yes
30,management,single,tertiary,no,62,no,no,telephone,30,jul,562,5,0,0,unknown,yes
49,technician,single,secondary,no,5376,no,no,cellular,11,jan,423,2,92,3,other,yes
38,blue-collar,married,secondary,no,1120,yes,no,cellular,22,jul,47,20,0,0,unknown,no
43,blue-collar,married,secondary,no,118,yes,yes,cellular,21,may,362,1,189,1,failure,no
29,admin.,married,secondary,no,1743,yes,no,cellular,22,apr,116,1,321,1,failure,no
34,blue-collar,single,tertiary,no,2496,no,no,cellular,15,apr,853,3,98,1,success,yes
46,blue-collar,married,secondary,no,2236,yes,no,cellular,22,apr,201,1,317,1,failure,no
51,technician,divorced,tertiary,no,6079,no,no,cellular,21,feb,226,2,0,0,unknown,yes
61,blue-collar,married,secondary,no,1427,yes,no,cellular,21,jul,50,2,0,0,unknown,no
42,management,married,tertiary,no,4070,no,no,cellular,4,jun,151,2,111,1,success,yes
26,student,single,tertiary,no,4017,no,no,cellular,12,apr,398,1,100,1,other,yes
49,technician,married,secondary,no,391,no,no,telephone,7,jul,361,4,0,0,unknown,yes
31,management,single,tertiary,no,586,no,no,cellular,30,mar,196,3,-1,0,unknown,yes
39,management,married,primary,no,1273,no,no,telephone,13,dec,66,2,-1,0,unknown,no
75,self-employed,divorced,tertiary,no,2990,no,no,cellular,29,jun,271,2,140,1,success,yes
37,blue-collar,married,secondary,no,222,yes,no,unknown,21,may,99,3,0,0,unknown,no
28,blue-collar,single,secondary,no,-76,no,yes,cellular,29,apr,806,1,-1,0,unknown,no
40,self-employed,single,tertiary,no,502,yes,no,cellular,12,nov,237,2,94,1,other,yes
56,blue-collar,divorced,primary,no,40,yes,no,telephone,29,may,144,2,0,0,unknown,no
35,management,married,tertiary,no,197,no,no,unknown,22,jun,1045,3,-1,0,unknown,yes
61,management,married,primary,no,633,no,no,cellular,21,jul,343,2,-1,0,unknown,no
54,technician,single,secondary,no,1085,no,no,unknown,23,jun,1275,3,-1,0,unknown,yes
44,management,married,tertiary,no,1327,no,no,cellular,16,dec,213,2,-1,0,unknown,yes
63,unknown,married,primary,no,1452,no,no,cellular,24,jan,96,1,192,3,failure,no
41,management,married,tertiary,no,510,yes,no,cellular,20,aug,123,5,0,0,unknown,yes
36,blue-collar,single,primary,no,241,no,no,cellular,31,aug,89,4,0,0,unknown,no
38,admin.,married,secondary,no,1851,yes,no,cellular,9,may,525,8,368,6,other,no
49,retired,married,primary,no,1295,no,yes,telephone,18,apr,231,5,0,0,unknown,no
37,management,single,tertiary,no,2199,no,no,cellular,25,jul,2093,3,0,0,unknown,yes
32,management,single,tertiary,no,96,no,no,cellular,20,feb,968,1,0,0,unknown,yes
32,management,single,tertiary,no,2781,no,no,cellular,15,jun,424,2,183,3,success,yes
49,admin.,divorced,secondary,no,284,yes,no,cellular,16,jul,430,4,-1,0,unknown,no
33,services,single,secondary,no,1494,no,no,cellular,5,aug,296,1,400,1,failure,yes
34,self-employed,single,tertiary,no,245,no,no,cellular,21,aug,223,1,0,0,unknown,no
44,blue-collar,married,secondary,no,1366,yes,yes,cellular,29,nov,119,4,0,0,unknown,no
34,services,single,secondary,no,1157,yes,no,cellular,29,apr,288,1,-1,0,unknown,yes
43,technician,single,tertiary,no,911,yes,no,unknown,13,jun,197,2,325,3,success,no
36,blue-collar,single,unknown,no,108,no,no,cellular,2,mar,129,1,0,0,unknown,yes
41,services,married,secondary,no,1001,yes,no,cellular,8,apr,1011,3,0,4,success,yes
62,retired,married,primary,no,2174,no,no,cellular,14,apr,216,3,-1,0,unknown,no
34,technician,single,tertiary,no,3628,yes,no,cellular,8,jul,1621,1,0,2,other,yes
44,blue-collar,married,secondary,no,2499,no,yes,unknown,4,jun,259,1,181,1,unknown,yes
35,blue-collar,single,secondary,no,-189,yes,yes,cellular,21,may,1236,1,1,0,unknown,yes
43,services,married,primary,no,193,yes,no,cellular,14,jan,1201,7,336,1,other,no
31,admin.,single,secondary,no,346,yes,no,cellular,22,apr,898,1,194,1,success,yes
58,admin.,married,secondary,no,1728,no,no,cellular,22,jun,301,3,-1,3,unknown,yes
73,retired,married,tertiary,no,2974,no,no,cellular,14,oct,1209,3,0,0,unknown,yes
54,blue-collar,married,secondary,no,1399,yes,yes,cellular,16,aug,83,2,0,0,unknown,no
33,self-employed,single,secondary,no,872,yes,yes,unknown,30,jun,353,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,389,yes,yes,unknown,16,may,273,11,-1,0,unknown,no
48,management,married,tertiary,no,223,yes,no,unknown,20,jun,729,1,-1,0,unknown,no
54,blue-collar,married,unknown,no,-68,yes,no,cellular,10,jul,2,5,-1,0,unknown,no
29,student,single,primary,no,211,no,no,cellular,8,mar,75,1,165,1,success,yes
46,management,single,tertiary,no,385,yes,no,cellular,29,feb,70,1,0,0,unknown,no
50,blue-collar,single,tertiary,no,37,yes,no,cellular,29,jul,93,19,-1,0,unknown,no
47,self-employed,single,tertiary,no,3728,no,no,cellular,6,jun,435,1,95,3,success,yes
32,self-employed,married,primary,no,1548,yes,no,cellular,21,mar,920,1,0,0,unknown,yes
31,blue-collar,married,secondary,no,1242,yes,no,cellular,22,nov,154,4,0,0,unknown,no
36,services,married,secondary,no,1179,yes,no,unknown,21,jan,124,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,234,yes,yes,unknown,29,may,48,2,0,0,unknown,no
29,services,single,secondary,no,644,no,no,unknown,22,jun,287,2,-1,0,unknown,yes
45,unemployed,married,secondary,yes,283,yes,no,cellular,20,feb,51,2,-1,0,unknown,no
33,management,divorced,tertiary,yes,-266,no,no,unknown,5,jul,453,2,-1,0,unknown,yes
33,blue-collar,single,secondary,no,350,yes,no,unknown,22,may,365,2,0,0,unknown,no
58,admin.,single,secondary,yes,-202,no,yes,cellular,18,may,273,10,0,0,unknown,no
43,management,single,tertiary,no,216,yes,no,unknown,5,apr,902,3,-1,0,unknown,yes
56,management,married,primary,no,281,no,no,unknown,30,may,425,6,-1,0,unknown,no
53,unemployed,married,primary,no,269,yes,no,telephone,23,nov,286,1,-1,0,unknown,no
47,management,married,tertiary,no,990,no,no,telephone,18,oct,406,1,-1,0,unknown,no
56,management,married,tertiary,no,562,yes,no,cellular,21,nov,863,4,194,4,success,yes
36,unemployed,married,tertiary,no,287,yes,no,cellular,9,jan,148,1,347,3,failure,no
42,management,single,tertiary,no,98,yes,no,cellular,29,jul,691,1,0,0,unknown,yes
31,student,single,unknown,no,218,no,no,cellular,28,apr,71,5,-1,0,unknown,yes
34,services,married,secondary,no,260,yes,no,cellular,8,nov,111,1,-1,0,unknown,no
27,admin.,single,secondary,no,4975,no,no,cellular,22,jul,726,1,0,0,unknown,yes
40,entrepreneur,divorced,primary,no,-191,yes,no,unknown,28,jun,120,1,-1,0,unknown,no
28,management,single,tertiary,no,1078,no,no,cellular,21,mar,201,1,0,0,unknown,no
36,blue-collar,married,primary,no,383,no,no,unknown,10,jul,70,8,0,0,unknown,no
39,blue-collar,married,primary,no,294,yes,no,unknown,21,may,92,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,7074,yes,no,cellular,20,apr,717,1,1,0,unknown,yes
33,management,single,tertiary,no,1474,yes,no,unknown,14,may,676,2,0,0,unknown,yes
51,management,single,tertiary,no,9690,no,no,cellular,20,mar,1449,1,98,3,unknown,yes
50,admin.,married,secondary,no,-108,yes,no,cellular,18,jul,2,1,0,0,unknown,no
56,retired,divorced,secondary,no,3393,no,no,unknown,22,nov,897,1,-1,0,unknown,yes
50,blue-collar,married,secondary,no,176,yes,no,cellular,8,may,70,1,0,0,unknown,no
49,services,married,tertiary,no,1432,no,no,cellular,21,aug,60,6,-1,0,unknown,no
34,student,single,unknown,no,581,no,no,telephone,29,jan,139,3,-1,0,unknown,no
55,admin.,divorced,secondary,no,18,no,no,cellular,4,jun,366,3,190,1,success,yes
30,student,single,tertiary,no,105,no,no,cellular,5,jul,491,3,-1,0,unknown,yes
63,entrepreneur,married,primary,no,5431,no,no,unknown,9,jun,57,1,-1,0,unknown,no
27,entrepreneur,single,secondary,no,215,no,yes,cellular,20,nov,993,1,-1,0,unknown,yes
39,entrepreneur,married,secondary,no,722,no,no,telephone,15,jan,190,6,0,0,other,no
46,entrepreneur,divorced,primary,no,-216,yes,no,unknown,21,may,318,3,0,0,unknown,no
57,management,married,tertiary,no,4145,no,yes,cellular,14,apr,1090,2,-1,0,unknown,yes
44,admin.,married,secondary,no,2952,no,no,unknown,2,jun,337,1,97,3,success,yes
30,services,married,secondary,no,2418,yes,no,cellular,15,nov,327,1,351,1,failure,no
36,blue-collar,single,tertiary,no,10794,yes,no,cellular,16,jun,957,4,447,2,other,yes
36,admin.,married,secondary,no,-15,yes,no,cellular,24,jul,973,3,0,0,unknown,no
46,self-employed,single,primary,yes,-253,no,no,cellular,8,sep,300,5,-1,0,unknown,yes
34,management,single,tertiary,no,1036,no,no,cellular,14,jun,925,2,-1,0,unknown,yes
33,blue-collar,married,secondary,no,131,yes,yes,cellular,22,jul,127,4,0,0,unknown,no
39,entrepreneur,single,tertiary,no,125,yes,yes,unknown,22,may,107,2,0,0,unknown,no
32,blue-collar,single,unknown,no,299,no,no,telephone,28,aug,10,2,0,0,unknown,no
43,blue-collar,married,primary,no,2177,yes,no,cellular,22,feb,205,1,0,0,unknown,no
26,management,single,tertiary,no,284,no,no,cellular,7,nov,291,2,-1,0,unknown,no
58,retired,divorced,tertiary,no,265,no,no,telephone,5,oct,418,2,-1,5,success,yes
34,management,married,secondary,no,15926,yes,no,cellular,14,feb,171,1,-1,0,unknown,yes
27,entrepreneur,single,secondary,no,-88,yes,yes,telephone,29,jun,159,8,180,2,failure,no
44,entrepreneur,married,tertiary,no,1099,yes,no,unknown,16,may,1601,1,-1,0,unknown,yes
31,services,single,secondary,no,431,yes,no,cellular,20,nov,561,2,187,1,failure,no
38,technician,single,secondary,no,2787,yes,no,cellular,14,may,519,2,192,1,success,yes
27,blue-collar,single,secondary,no,5698,yes,no,unknown,22,may,1061,1,378,0,unknown,yes
57,services,married,tertiary,no,3282,no,no,cellular,4,sep,1024,1,-1,1,success,yes
30,blue-collar,married,secondary,no,1181,yes,yes,unknown,20,nov,34,1,-1,0,unknown,no
53,blue-collar,married,unknown,no,288,no,no,unknown,29,jul,758,4,-1,0,unknown,no
40,blue-collar,married,primary,yes,84,no,no,unknown,30,jul,54,5,0,0,unknown,no
74,retired,divorced,secondary,no,9308,yes,no,cellular,1,dec,909,6,-1,0,unknown,yes
46,unemployed,married,secondary,no,1149,yes,no,unknown,9,may,132,1,-1,0,unknown,no
46,blue-collar,married,primary,no,221,yes,no,unknown,13,may,1109,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,444,no,yes,cellular,11,nov,221,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,189,yes,no,unknown,7,may,99,2,0,0,unknown,no
41,blue-collar,single,primary,no,-60,yes,no,unknown,1,jun,1549,2,0,0,unknown,no
46,technician,divorced,secondary,yes,97,yes,no,unknown,8,may,371,2,-1,0,unknown,no
